mass_A
t;x;y;v;a
8,580000000E0;7,772240509E-1;1,250205746E-1;1,305169971E0;2,698208390E0
8,590000000E0;7,897232206E-1;1,285724802E-1;1,297196462E0;2,867447084E0
8,600000000E0;8,021626721E-1;1,321726818E-1;1,260617907E0;3,358664905E0
8,610000000E0;8,138817566E-1;1,357855338E-1;1,226587116E0;3,041134661E0
8,620000000E0;8,255767707E-1;1,394929528E-1;1,226869739E0;3,714508034E0
8,630000000E0;8,371338414E-1;1,436228989E-1;1,204867493E0;4,744341353E0
8,640000000E0;8,481080575E-1;1,480383249E-1;1,150833244E0;5,366779190E0
8,650000000E0;8,585202074E-1;1,521311429E-1;1,102531624E0;4,213709148E0
8,660000000E0;8,684806899E-1;1,564755188E-1;1,070393022E0;3,774775628E0
8,670000000E0;8,782344808E-1;1,604764355E-1;1,038593643E0;2,739558391E0
8,680000000E0;8,874453879E-1;1,649496520E-1;1,031053623E0;2,838342170E0
8,690000000E0;8,968015283E-1;1,694482456E-1;1,012333319E0;3,610367311E0
8,700000000E0;9,056052166E-1;1,739022003E-1;9,638969774E-1;4,442345466E0
8,710000000E0;9,138315640E-1;1,784824495E-1;9,539525753E-1;2,092510685E0
8,720000000E0;9,220598871E-1;1,835590126E-1;9,336382100E-1;2,778093187E0
8,730000000E0;9,301737999E-1;1,875159121E-1;8,968232284E-1;4,441301073E0
8,740000000E0;9,379890917E-1;1,918038414E-1;8,537943133E-1;4,390424643E0
8,750000000E0;9,449513790E-1;1,960721408E-1;8,156673183E-1;3,370079938E0
8,760000000E0;9,519655290E-1;2,002171921E-1;8,007522971E-1;3,152741692E0
8,770000000E0;9,585781267E-1;2,044860247E-1;7,550709414E-1;4,904950116E0
8,780000000E0;9,646946534E-1;2,083425994E-1;6,996584526E-1;4,088659584E0
8,790000000E0;9,703957345E-1;2,119795503E-1;6,719188813E-1;3,701054053E0
8,800000000E0;9,759722337E-1;2,156505523E-1;6,330709336E-1;3,557830910E0
8,810000000E0;9,809957218E-1;2,189042736E-1;5,926976043E-1;3,826668907E0
8,820000000E0;9,858672714E-1;2,221777575E-1;5,657336496E-1;3,288781373E0
8,830000000E0;9,902490329E-1;2,254156528E-1;5,264461742E-1;3,717362392E0
8,840000000E0;9,944335439E-1;2,282996204E-1;4,924768368E-1;3,510807394E0
8,850000000E0;9,982312358E-1;2,311860783E-1;4,575438419E-1;3,245529738E0
8,860000000E0;1,001890656E0;2,336033950E-1;4,292943303E-1;3,067753943E0
8,870000000E0;1,005464420E0;2,358119282E-1;4,034427218E-1;2,937209702E0
8,880000000E0;1,008718158E0;2,379035852E-1;3,708065299E-1;3,353910795E0
8,890000000E0;1,011805567E0;2,396575558E-1;3,367961845E-1;3,576714718E0
8,900000000E0;1,014442789E0;2,414534104E-1;2,994385966E-1;3,923379029E0
8,910000000E0;1,016813388E0;2,429419308E-1;2,585044624E-1;3,448378064E0
